call_type,latitude,longitude
Structure Fire,37.80531094,-122.4126984
Medical Incident,37.77462644,-122.4444304
Medical Incident,37.8079431,-122.4141381
Alarms,37.79824546,-122.4357937
Medical Incident,37.77871943,-122.4147412
Medical Incident,37.77774474,-122.439207
Medical Incident,37.75199404,-122.4091229
Medical Incident,37.72521883,-122.4075277
Alarms,37.79883609,-122.4062732
Medical Incident,37.73987317,-122.4841366
Outside Fire,37.73015769,-122.3759892
Structure Fire,37.80531094,-122.4126984
Medical Incident,37.78578701,-122.4125478
Medical Incident,37.80566745,-122.4127664
Medical Incident,37.78331089,-122.4175288
Medical Incident,37.78114586,-122.409026
Medical Incident,37.78003891,-122.4319778
Traffic Collision,37.73229105,-122.3761579
Medical Incident,37.78276323,-122.4274692
Gas Leak (Natural and LP Gases),37.70983846,-122.4105602
Gas Leak (Natural and LP Gases),37.70983846,-122.4105602
Medical Incident,37.7875045,-122.4141637
Medical Incident,37.77771244,-122.4127367
Medical Incident,37.77128553,-122.4132043
Medical Incident,37.79230698,-122.4108438
Medical Incident,37.78191397,-122.4130322
Structure Fire,37.78640961,-122.4080362
Gas Leak (Natural and LP Gases),37.70983846,-122.4105602
Structure Fire,37.76642861,-122.45211
Structure Fire,37.76642861,-122.45211
Medical Incident,37.78285368,-122.4173655
Medical Incident,37.71305797,-122.400658
Structure Fire,37.78521973,-122.4066747
Medical Incident,37.79331488,-122.4066433
Medical Incident,37.77952317,-122.4126393
Alarms,37.78316343,-122.4115993
Medical Incident,37.72103514,-122.4471362
Traffic Collision,37.77566572,-122.4778976
Medical Incident,37.74673697,-122.4139222
Medical Incident,37.71219584,-122.4208389
Outside Fire,37.78303834,-122.4622788
Medical Incident,37.77827537,-122.4383387
Structure Fire,37.78373004,-122.4137537
Medical Incident,37.72086924,-122.3872476
Structure Fire,37.80428156,-122.417101
Medical Incident,37.74270315,-122.3879264
Structure Fire,37.78373004,-122.4137537
Medical Incident,37.785233,-122.4103296
Medical Incident,37.73744987,-122.4004789
Other,37.76267071,-122.435188
Medical Incident,37.75797648,-122.4233367
Medical Incident,37.79053181,-122.4039142
Traffic Collision,37.77903729,-122.41062
Medical Incident,37.78005179,-122.4642812
Structure Fire,37.78521973,-122.4066747
Medical Incident,37.78926495,-122.4120491
Structure Fire,37.75010755,-122.4137792
Medical Incident,37.77883125,-122.471107
Structure Fire,37.75902775,-122.4391673
Train / Rail Incident,37.79267912,-122.3968535
Alarms,37.7824485,-122.4163274
Medical Incident,37.78575147,-122.409522
Medical Incident,37.77966604,-122.4137112
Medical Incident,37.79281184,-122.4212098
Medical Incident,37.78034755,-122.406488
Alarms,37.77887982,-122.43357
Alarms,37.71872229,-122.3891183
Train / Rail Incident,37.79267912,-122.3968535
Medical Incident,37.74468822,-122.4203949
Medical Incident,37.78092459,-122.4664269
Medical Incident,37.78137782,-122.433162
Medical Incident,37.74130262,-122.4717854
Medical Incident,37.75956147,-122.4170181
Medical Incident,37.78383852,-122.4137755
Medical Incident,37.78679356,-122.4182933
Medical Incident,37.78508117,-122.4064978
Medical Incident,37.79459435,-122.4214252
Alarms,37.78782467,-122.3970324
Alarms,37.78347684,-122.4124351
Alarms,37.78511111,-122.414592
Medical Incident,37.75617132,-122.4198655
Traffic Collision,37.71147667,-122.4555922
Alarms,37.78409104,-122.4117844
Medical Incident,37.72632645,-122.4271532
Medical Incident,37.7400174,-122.4217104
Medical Incident,37.78095176,-122.4119854
Medical Incident,37.76571899,-122.4095207
Medical Incident,37.79145668,-122.4174184
Medical Incident,37.80011274,-122.4378604
Structure Fire,37.78373004,-122.4137537
Medical Incident,37.75302204,-122.4829035
Medical Incident,37.75302204,-122.4829035
Structure Fire,37.75090379,-122.4339791
Medical Incident,37.80675821,-122.4469162
Medical Incident,37.72103514,-122.4471362
Medical Incident,37.7771817,-122.485669
Medical Incident,37.77832683,-122.3965306
Medical Incident,37.77696755,-122.4145306
Medical Incident,37.77903213,-122.4018433
Medical Incident,37.75090258,-122.4139258
Medical Incident,37.79145668,-122.4174184
Alarms,37.78706547,-122.4131598
Medical Incident,37.79053181,-122.4039142
Structure Fire,37.75010755,-122.4137792
Alarms,37.80539124,-122.4448002
Medical Incident,37.71877623,-122.4690152
Medical Incident,37.77832683,-122.3965306
Medical Incident,37.80401127,-122.410748
Medical Incident,37.76133406,-122.464046
Medical Incident,37.71457722,-122.4980982
Structure Fire,37.78521973,-122.4066747
Medical Incident,37.77832683,-122.3965306
Alarms,37.79212424,-122.4235283
Medical Incident,37.78067141,-122.3965652
Structure Fire,37.78521973,-122.4066747
Structure Fire,37.75010755,-122.4137792
Medical Incident,37.78169591,-122.4907609
Other,37.76267071,-122.435188
Medical Incident,37.78597748,-122.4053594
Outside Fire,37.79670734,-122.3981862
Medical Incident,37.79073739,-122.4198727
Medical Incident,37.72632645,-122.4271532
Alarms,37.75703373,-122.4767584
Medical Incident,37.80618023,-122.4205328
Medical Incident,37.78399149,-122.4080665
Structure Fire,37.7741251,-122.4188102
Medical Incident,37.74737475,-122.4155019
Medical Incident,37.78086621,-122.4288032
Medical Incident,37.78121703,-122.4570015
Alarms,37.79188433,-122.4099836
Medical Incident,37.77925797,-122.4268286
Alarms,37.78706547,-122.4131598
Structure Fire,37.78506174,-122.4264301
Medical Incident,37.78294352,-122.4199884
Medical Incident,37.72791068,-122.3836618
Medical Incident,37.75956147,-122.4170181
Alarms,37.79802285,-122.4058632
Medical Incident,37.73820364,-122.4795909
Medical Incident,37.74529841,-122.3891933
Medical Incident,37.79281184,-122.4212098
Medical Incident,37.78594273,-122.4189026
Structure Fire,37.75090379,-122.4339791
Medical Incident,37.78533462,-122.424687
Other,37.76267071,-122.435188
Medical Incident,37.78695216,-122.4410718
Gas Leak (Natural and LP Gases),37.71382674,-122.4703887
Medical Incident,37.77507443,-122.421768
Alarms,37.75703373,-122.4767584
Other,37.76267071,-122.435188
Medical Incident,37.77848511,-122.5136484
Medical Incident,37.75545608,-122.4193083
Train / Rail Incident,37.79267912,-122.3968535
Alarms,37.76889301,-122.4243806
Alarms,37.80539124,-122.4448002
Medical Incident,37.74876648,-122.4067578
Medical Incident,37.75880196,-122.479009
Medical Incident,37.72204865,-122.4368679
Alarms,37.78697332,-122.4258459
Medical Incident,37.78770664,-122.420948
Medical Incident,37.7787846,-122.4268034
Medical Incident,37.77453628,-122.4207413
Alarms,37.79212424,-122.4235283
Train / Rail Incident,37.79267912,-122.3968535
Medical Incident,37.73128381,-122.3782049
Medical Incident,37.77879789,-122.4225207
Medical Incident,37.77953108,-122.4135425
Alarms,37.78480739,-122.4136154
Alarms,37.78511111,-122.414592
Citizen Assist / Service Call,37.78186545,-122.4142853
Alarms,37.78409104,-122.4117844
Medical Incident,37.74673697,-122.4139222
Medical Incident,37.76410441,-122.421878
Medical Incident,37.80843251,-122.4107576
Medical Incident,37.78409104,-122.4117844
Alarms,37.74543747,-122.436846
Medical Incident,37.76095474,-122.4339036
Medical Incident,37.77830294,-122.4154368
Medical Incident,37.80675821,-122.4469162
Medical Incident,37.77762424,-122.3999811
Structure Fire,37.75902775,-122.4391673
Train / Rail Incident,37.79267912,-122.3968535
Medical Incident,37.72086924,-122.3872476
Medical Incident,37.78399149,-122.4080665
Medical Incident,37.8009162,-122.409211
Medical Incident,37.80276949,-122.4382704
Medical Incident,37.71219584,-122.4208389
Medical Incident,37.79885485,-122.4333195
Medical Incident,37.77046954,-122.4433117
Medical Incident,37.74737475,-122.4155019
Medical Incident,37.73729191,-122.4875657
Medical Incident,37.76588327,-122.4403243
Citizen Assist / Service Call,37.77708346,-122.4169793
Medical Incident,37.7400174,-122.4217104
Medical Incident,37.75205046,-122.4081819
Structure Fire,37.75010755,-122.4137792
Medical Incident,37.76924706,-122.4269556
Medical Incident,37.78049626,-122.4321404
Alarms,37.7824485,-122.4163274
Medical Incident,37.73812754,-122.4240635
Traffic Collision,37.77566572,-122.4778976
Gas Leak (Natural and LP Gases),37.79367584,-122.4255257
Medical Incident,37.7580246,-122.3878193
Alarms,37.79212424,-122.4235283
Traffic Collision,37.74927012,-122.4036762
Medical Incident,37.76505134,-122.419669
Medical Incident,37.72178469,-122.4823056
Medical Incident,37.72632645,-122.4271532
Medical Incident,37.71219584,-122.4208389
Medical Incident,37.74673697,-122.4139222
Medical Incident,37.78874738,-122.4346517
Medical Incident,37.80447272,-122.4155626
Medical Incident,37.79997798,-122.4428461
Medical Incident,37.76437321,-122.4174785
Medical Incident,37.78086621,-122.4288032
Medical Incident,37.77903213,-122.4018433
Alarms,37.78326039,-122.4183662
Medical Incident,37.73568734,-122.3957085
Medical Incident,37.78506546,-122.3972095
Other,37.76267071,-122.435188
Structure Fire,37.75090379,-122.4339791
Medical Incident,37.7303933,-122.4057719
Structure Fire,37.78506174,-122.4264301
Medical Incident,37.79375456,-122.3955836
Medical Incident,37.78730844,-122.4090614
Medical Incident,37.76617631,-122.4271427
Medical Incident,37.76483924,-122.401599
Medical Incident,37.79270841,-122.4362239
Medical Incident,37.78338624,-122.4098537
Medical Incident,37.7935086,-122.3976083
Alarms,37.78697332,-122.4258459
Alarms,37.78656673,-122.4072284
Medical Incident,37.78508117,-122.4064978
Medical Incident,37.7435786,-122.4356502
Medical Incident,37.77961982,-122.392542
Medical Incident,37.77626951,-122.4172576
Alarms,37.77535296,-122.4293445
Alarms,37.78347684,-122.4124351
Medical Incident,37.75545608,-122.4193083
Medical Incident,37.785233,-122.4103296
Medical Incident,37.78034755,-122.406488
Medical Incident,37.76437321,-122.4174785
Structure Fire,37.78328785,-122.4089522
Medical Incident,37.79270841,-122.4362239
Medical Incident,37.80062415,-122.4227132
Medical Incident,37.76155911,-122.4305429
Alarms,37.79802285,-122.4058632
Medical Incident,37.7748089,-122.453832
Medical Incident,37.76088893,-122.4350007
Medical Incident,37.80011274,-122.4378604
Medical Incident,37.76425552,-122.4421289
Medical Incident,37.7659078,-122.4561869
Medical Incident,37.73573759,-122.4005623
Medical Incident,37.77626951,-122.4172576
Structure Fire,37.78119999,-122.4303649
Alarms,37.80539124,-122.4448002
Medical Incident,37.75730761,-122.4066198
Medical Incident,37.78338624,-122.4098537
Structure Fire,37.78373004,-122.4137537
Train / Rail Incident,37.79267912,-122.3968535
Alarms,37.78316343,-122.4115993
Medical Incident,37.7585716,-122.3991292
Medical Incident,37.75956147,-122.4170181
Medical Incident,37.76939812,-122.451277
Medical Incident,37.79331488,-122.4066433
Medical Incident,37.77346649,-122.4135469
Alarms,37.78316343,-122.4115993
Structure Fire,37.7921084,-122.4009331
Medical Incident,37.79282365,-122.3970342
Medical Incident,37.80618023,-122.4205328
Medical Incident,37.7806621,-122.4228979
Medical Incident,37.75025707,-122.5031374
Alarms,37.74543747,-122.436846
Medical Incident,37.79282365,-122.3970342
Vehicle Fire,37.77207268,-122.4118972
Medical Incident,37.78894504,-122.4262523
Medical Incident,37.76483924,-122.401599
Medical Incident,37.71650618,-122.3904178
Alarms,37.78326039,-122.4183662
Medical Incident,37.7423754,-122.4219688
Medical Incident,37.76437321,-122.4174785
Medical Incident,37.76097661,-122.4344574
Medical Incident,37.75142522,-122.4329883
Medical Incident,37.75502733,-122.4121916
Medical Incident,37.78047851,-122.4125123
Medical Incident,37.79997798,-122.4428461
Medical Incident,37.77883125,-122.471107
Structure Fire,37.80428156,-122.417101
Medical Incident,37.7860452,-122.4104935
Train / Rail Incident,37.79267912,-122.3968535
Medical Incident,37.77832683,-122.3965306
Train / Rail Incident,37.79267912,-122.3968535
Medical Incident,37.75617132,-122.4198655
Structure Fire,37.78506174,-122.4264301
Medical Incident,37.80401127,-122.410748
Structure Fire,37.7838286,-122.4394667
Medical Incident,37.7722547,-122.4405724
Citizen Assist / Service Call,37.78133406,-122.3990275
Medical Incident,37.78294352,-122.4199884
Structure Fire,37.78119999,-122.4303649
Medical Incident,37.78728904,-122.4242362
Alarms,37.76889301,-122.4243806
Medical Incident,37.77216235,-122.4633329
Alarms,37.74543747,-122.436846
Medical Incident,37.78372802,-122.4473684
Alarms,37.78316766,-122.3978255
Medical Incident,37.74463434,-122.4312871
Medical Incident,37.76512662,-122.4321777
Medical Incident,37.78383444,-122.4129305
Medical Incident,37.72632645,-122.4271532
Medical Incident,37.78114586,-122.409026
Train / Rail Incident,37.79267912,-122.3968535
Medical Incident,37.78137782,-122.433162
Train / Rail Incident,37.79267912,-122.3968535
Medical Incident,37.77100577,-122.4196455
Medical Incident,37.78338624,-122.4098537
Other,37.76267071,-122.435188
Medical Incident,37.73803983,-122.3824818
Medical Incident,37.7800525,-122.4097738
Medical Incident,37.77346649,-122.4135469
Alarms,37.77887982,-122.43357
Medical Incident,37.76037707,-122.5069992
Alarms,37.77887982,-122.43357
Alarms,37.77837186,-122.4342408
Medical Incident,37.77671905,-122.4586117
Medical Incident,37.75463968,-122.4310643
Medical Incident,37.77762424,-122.3999811
Medical Incident,37.78447666,-122.4154142
Medical Incident,37.78009258,-122.4847323
Alarms,37.7459563,-122.4542399
Medical Incident,37.77966604,-122.4137112
Structure Fire,37.75010755,-122.4137792
Medical Incident,37.78792295,-122.4108671
Medical Incident,37.75199404,-122.4091229
Alarms,37.77837186,-122.4342408
Medical Incident,37.79885485,-122.4333195
Structure Fire,37.78521973,-122.4066747
Medical Incident,37.76340248,-122.433095
Medical Incident,37.79885485,-122.4333195
Medical Incident,37.77966604,-122.4137112
Medical Incident,37.73153065,-122.4534113
Gas Leak (Natural and LP Gases),37.79367584,-122.4255257
Alarms,37.7911188,-122.416758
Alarms,37.78480739,-122.4136154
Outside Fire,37.7648433,-122.4231124
Medical Incident,37.80369804,-122.4152069
Medical Incident,37.72854447,-122.4756468
Alarms,37.78316343,-122.4115993
Traffic Collision,37.75762172,-122.4188873
Structure Fire,37.78373004,-122.4137537
Medical Incident,37.75501594,-122.457591
Structure Fire,37.78640961,-122.4080362
Medical Incident,37.78383444,-122.4129305
Medical Incident,37.77128553,-122.4132043
Structure Fire,37.7741251,-122.4188102
Gas Leak (Natural and LP Gases),37.79100489,-122.4071925
Medical Incident,37.78047851,-122.4125123
Medical Incident,37.72582497,-122.4423244
Medical Incident,37.79282365,-122.3970342
Alarms,37.78409104,-122.4117844
Medical Incident,37.7423754,-122.4219688
Medical Incident,37.70972316,-122.4612398
Alarms,37.7824485,-122.4163274
Alarms,37.78316766,-122.3978255
Medical Incident,37.77579768,-122.4235452
Medical Incident,37.78399149,-122.4080665
Medical Incident,37.800476,-122.4050772
Alarms,37.78782467,-122.3970324
Medical Incident,37.73824468,-122.4786413
Medical Incident,37.800476,-122.4050772
Medical Incident,37.78482478,-122.409335
Structure Fire,37.78328785,-122.4089522
Medical Incident,37.7806621,-122.4228979
Medical Incident,37.76437321,-122.4174785
Medical Incident,37.75679816,-122.4094553
Medical Incident,37.77126742,-122.4370456
Medical Incident,37.77961982,-122.392542
Medical Incident,37.76512662,-122.4321777
Train / Rail Incident,37.79267912,-122.3968535
Medical Incident,37.7400174,-122.4217104
