final_priority,latitude,longitude
3,37.78491618,-122.41195
3,37.7953353,-122.3973622
3,37.78276323,-122.4274692
3,37.77310059,-122.4155614
3,37.79447972,-122.3947476
3,37.77269482,-122.4221883
2,37.73229105,-122.3761579
2,37.77321807,-122.4215223
3,37.77683977,-122.4237569
3,37.76698711,-122.4278572
3,37.78331089,-122.4175288
3,37.71447839,-122.436523
2,37.72063221,-122.437984
3,37.77753424,-122.4408637
2,37.74491872,-122.4757732
2,37.76979785,-122.4485788
3,37.78962044,-122.4204934
2,37.77953108,-122.4135425
2,37.77966604,-122.4137112
3,37.78175433,-122.4096933
2,37.72998042,-122.3888551
3,37.783052,-122.4200103
3,37.79305,-122.4228712
3,37.79007419,-122.4356928
3,37.79510065,-122.4048478
3,37.80440729,-122.4133589
3,37.77386178,-122.413046
2,37.7134088,-122.4634202
3,37.80542259,-122.4259589
3,37.79007419,-122.4356928
3,37.79267912,-122.3968535
3,37.79230698,-122.4108438
3,37.76177683,-122.4351517
3,37.756508,-122.406541
3,37.79767064,-122.407807
2,37.78719998,-122.4090394
3,37.77685246,-122.419455
3,37.80531094,-122.4126984
3,37.7301191,-122.3873152
3,37.78703795,-122.418271
3,37.79851107,-122.4097691
3,37.77978853,-122.415127
3,37.79797053,-122.4365131
2,37.77100577,-122.4196455
3,37.78298351,-122.4066986
3,37.7349292,-122.3824391
3,37.77604635,-122.4112888
3,37.78211033,-122.4031964
2,37.71376444,-122.4460695
3,37.79531294,-122.3979748
3,37.795649,-122.4091987
3,37.77055901,-122.4179496
3,37.78153743,-122.4095183
3,37.79788774,-122.4104282
3,37.80547381,-122.4075701
3,37.79804495,-122.3963671
3,37.72793822,-122.3920436
3,37.78191397,-122.4130322
3,37.7349292,-122.3824391
3,37.75376855,-122.487183
3,37.77771244,-122.4127367
2,37.78383852,-122.4137755
3,37.74828588,-122.4170443
3,37.8038818,-122.4148703
3,37.78191397,-122.4130322
3,37.83156209,-122.3733302
3,37.77393927,-122.4129479
3,37.73745474,-122.4752886
3,37.7867795,-122.4509484
3,37.78295349,-122.4132437
3,37.76941119,-122.4109311
3,37.80531094,-122.4126984
3,37.78677895,-122.398257
3,37.77393927,-122.4129479
2,37.74491872,-122.4757732
2,37.76505134,-122.419669
3,37.80531094,-122.4126984
2,37.77247753,-122.3895185
3,37.80816798,-122.4166347
3,37.79267912,-122.3968535
3,37.79230698,-122.4108438
2,37.75430859,-122.424144
2,37.73238073,-122.378268
3,37.78640961,-122.4080362
3,37.77912854,-122.4080301
3,37.71839561,-122.4486052
3,37.79883609,-122.4062732
3,37.77128553,-122.4132043
2,37.7586966,-122.3970571
2,37.78719998,-122.4090394
3,37.78486624,-122.4127821
3,37.78791853,-122.4042776
3,37.79305,-122.4228712
3,37.75517394,-122.4766224
3,37.73971001,-122.4119916
3,37.74957409,-122.476228
3,37.78149633,-122.4750905
3,37.79797053,-122.4365131
3,37.79318061,-122.4081471
2,37.79413509,-122.3964199
3,37.7824485,-122.4163274
3,37.71650618,-122.3904178
2,37.77879789,-122.4225207
3,37.78384277,-122.4227674
2,37.77507443,-122.421768
3,37.80447756,-122.4446146
3,37.79215726,-122.4192434
3,37.78086102,-122.4890161
3,37.76103977,-122.4192137
3,37.807854,-122.418255
3,37.76088893,-122.4350007
3,37.74828588,-122.4170443
2,37.74491872,-122.4757732
3,37.783052,-122.4200103
3,37.71650618,-122.3904178
2,37.77483757,-122.416555
3,37.78486624,-122.4127821
3,37.82954341,-122.3756999
3,37.75356457,-122.3956354
3,37.78983683,-122.4033445
3,37.78429938,-122.4101413
3,37.74795863,-122.467418
3,37.79046107,-122.3966897
3,37.80440729,-122.4133589
2,37.82472164,-122.3749664
3,37.78331089,-122.4175288
2,37.77483757,-122.416555
3,37.79318061,-122.4081471
2,37.7766832,-122.4549828
2,37.73243402,-122.3838033
2,37.75483798,-122.4153277
2,37.77633298,-122.3940351
2,37.73395045,-122.4896992
3,37.7696026,-122.4263094
2,37.71226467,-122.4729324
3,37.7306107,-122.4758628
2,37.72063221,-122.437984
2,37.78383852,-122.4137755
2,37.77908938,-122.4319258
3,37.76698711,-122.4278572
2,37.76354593,-122.4787325
3,37.80440729,-122.4133589
2,37.77143376,-122.4277809
2,37.77514707,-122.4192556
3,37.78906674,-122.4094078
3,37.719129,-122.4582392
3,37.82954341,-122.3756999
3,37.78682753,-122.4199279
3,37.80440729,-122.4133589
3,37.80816798,-122.4166347
2,37.77879789,-122.4225207
3,37.76807361,-122.4124242
3,37.77386178,-122.413046
3,37.73607883,-122.3897231
2,37.78968885,-122.4129131
2,37.77774474,-122.439207
2,37.77903729,-122.41062
3,37.78445273,-122.4084932
2,37.71830372,-122.3923879
3,37.78833684,-122.3888995
2,37.7825474,-122.4122479
3,37.73448127,-122.3919121
3,37.78640961,-122.4080362
3,37.73448127,-122.3919121
3,37.76642861,-122.45211
3,37.80542259,-122.4259589
2,37.77555491,-122.4404673
3,37.7869902,-122.4106839
2,37.76775042,-122.4295304
3,37.78486624,-122.4127821
2,37.78325042,-122.414216
2,37.78117722,-122.4116999
3,37.77333766,-122.4091485
3,37.76972086,-122.4179492
3,37.73077955,-122.4552321
3,37.74747921,-122.4813063
2,37.75810086,-122.4145468
2,37.76178483,-122.4350137
3,37.78640961,-122.4080362
3,37.78153743,-122.4095183
2,37.74221638,-122.4734191
3,37.74957409,-122.476228
3,37.82954341,-122.3756999
2,37.78491247,-122.4086486
3,37.807854,-122.418255
3,37.78445273,-122.4084932
3,37.79804495,-122.3963671
3,37.76497779,-122.4664456
3,37.73077955,-122.4552321
2,37.73238073,-122.378268
3,37.7306107,-122.4758628
3,37.77685246,-122.419455
3,37.7824485,-122.4163274
3,37.78947882,-122.4145611
3,37.74616295,-122.3940489
3,37.79267912,-122.3968535
2,37.78255696,-122.4163494
2,37.77762424,-122.3999811
2,37.75199404,-122.4091229
3,37.76642861,-122.45211
2,37.71830372,-122.3923879
2,37.77269482,-122.4221883
3,37.77144882,-122.391172
3,37.7301191,-122.3873152
3,37.77753424,-122.4408637
3,37.78316343,-122.4115993
2,37.71226467,-122.4729324
2,37.74919905,-122.4145932
2,37.76571899,-122.4095207
3,37.79388531,-122.4128518
2,37.78114586,-122.409026
2,37.78316343,-122.4115993
3,37.72976037,-122.3733604
3,37.79531294,-122.3979748
3,37.73448127,-122.3919121
2,37.78398364,-122.446072
3,37.78318152,-122.437809
3,37.80539124,-122.4448002
2,37.77903729,-122.41062
3,37.78853817,-122.4362964
3,37.76088893,-122.4350007
3,37.72713728,-122.378969
3,37.78087726,-122.4145069
3,37.77996805,-122.4269014
2,37.78384277,-122.4227674
3,37.79318061,-122.4081471
3,37.77993369,-122.428614
3,37.79267912,-122.3968535
3,37.77771244,-122.4127367
2,37.77774474,-122.439207
2,37.76972086,-122.4179492
3,37.73015769,-122.3759892
3,37.78626844,-122.4129972
3,37.74747921,-122.4813063
3,37.77753424,-122.4408637
2,37.78034755,-122.406488
3,37.79804495,-122.3963671
2,37.75210113,-122.4008952
3,37.72200064,-122.4394357
3,37.76497779,-122.4664456
3,37.78114586,-122.409026
3,37.76642861,-122.45211
2,37.77779521,-122.3915231
3,37.79804495,-122.3963671
3,37.74790059,-122.4717535
3,37.74790059,-122.4717535
3,37.80440729,-122.4133589
3,37.78153743,-122.4095183
2,37.76929129,-122.4065158
2,37.73238073,-122.378268
3,37.78331089,-122.4175288
2,37.72847605,-122.4154293
2,37.77667245,-122.3945574
2,37.76010129,-122.4214252
3,37.7731448,-122.3914729
2,37.77021017,-122.445345
3,37.79307213,-122.4081252
3,37.72993469,-122.3977444
2,37.7890669,-122.3923394
2,37.76625361,-122.425864
2,37.75483798,-122.4153277
2,37.77644368,-122.4097748
3,37.7817321,-122.4697676
3,37.79804495,-122.3963671
3,37.77604635,-122.4112888
3,37.73753926,-122.4003985
3,37.72976037,-122.3733604
3,37.76712423,-122.39764
3,37.77973891,-122.4071595
2,37.79215071,-122.3944511
3,37.79824546,-122.4357937
3,37.76712423,-122.39764
3,37.75517394,-122.4766224
2,37.7459563,-122.4542399
2,37.77514707,-122.4192556
2,37.7850961,-122.4127588
3,37.76177683,-122.4351517
3,37.78578701,-122.4125478
3,37.77985107,-122.5094329
3,37.79046107,-122.3966897
2,37.80858332,-122.4159225
3,37.73520816,-122.4117059
3,37.78626844,-122.4129972
2,37.77530725,-122.4574433
3,37.78079148,-122.3996162
3,37.78153743,-122.4095183
2,37.73243402,-122.3838033
3,37.8038818,-122.4148703
2,37.75210113,-122.4008952
3,37.7875045,-122.4141637
3,37.7650299,-122.4652417
3,37.78086102,-122.4890161
2,37.78502466,-122.4119719
3,37.71700209,-122.4679573
3,37.7423754,-122.4219688
2,37.7136148,-122.4643245
3,37.71650618,-122.3904178
3,37.74795863,-122.467418
3,37.75703373,-122.4767584
3,37.76642861,-122.45211
3,37.76559292,-122.4740453
3,37.77771244,-122.4127367
3,37.8079431,-122.4141381
2,37.79559693,-122.3961809
2,37.76775042,-122.4295304
3,37.76103977,-122.4192137
2,37.78491618,-122.41195
3,37.76846225,-122.4312049
2,37.78480739,-122.4136154
2,37.75021164,-122.4463912
2,37.74917218,-122.4159546
3,37.74790059,-122.4717535
2,37.72063221,-122.437984
2,37.75021164,-122.4463912
3,37.77993369,-122.428614
2,37.76974505,-122.4451837
3,37.78397351,-122.4160455
3,37.79824546,-122.4357937
3,37.77290912,-122.4221864
3,37.73588581,-122.3827051
3,37.79400711,-122.4332497
3,37.72773347,-122.3932328
3,37.78331089,-122.4175288
2,37.78480739,-122.4136154
2,37.78331041,-122.3883799
2,37.74093462,-122.5023423
3,37.78486624,-122.4127821
3,37.78331089,-122.4175288
3,37.79267912,-122.3968535
2,37.77143376,-122.4277809
3,37.78791853,-122.4042776
3,37.77055901,-122.4179496
2,37.78316343,-122.4115993
3,37.76642861,-122.45211
2,37.78276323,-122.4274692
3,37.79215726,-122.4192434
3,37.78315191,-122.4183443
3,37.77685246,-122.419455
3,37.80531094,-122.4126984
2,37.72243161,-122.3956228
2,37.79046318,-122.4059415
3,37.79851107,-122.4097691
3,37.79662477,-122.4311823
3,37.72497357,-122.3933588
3,37.75354618,-122.3972118
3,37.76497779,-122.4664456
2,37.75810086,-122.4145468
3,37.76846225,-122.4312049
2,37.80858332,-122.4159225
2,37.77530725,-122.4574433
3,37.74795863,-122.467418
2,37.78331041,-122.3883799
2,37.73238073,-122.378268
2,37.77143376,-122.4277809
2,37.73663509,-122.4940538
2,37.73250288,-122.3843562
3,37.76698711,-122.4278572
2,37.79267912,-122.3968535
2,37.75050064,-122.4071312
3,37.7882227,-122.4202104
3,37.756508,-122.406541
3,37.7953353,-122.3973622
2,37.82472164,-122.3749664
3,37.77674184,-122.4953117
3,37.79388531,-122.4128518
2,37.71763115,-122.4052314
2,37.8031354,-122.4181511
2,37.72265444,-122.454042
3,37.78486624,-122.4127821
3,37.76941119,-122.4109311
3,37.77000761,-122.4469338
2,37.79053181,-122.4039142
3,37.72623625,-122.4336236
3,37.74616295,-122.3940489
2,37.77903729,-122.41062
3,37.8038818,-122.4148703
3,37.75517394,-122.4766224
2,37.77507443,-122.421768
3,37.78983683,-122.4033445
2,37.76183586,-122.4193593
2,37.79184209,-122.3949402
3,37.78003891,-122.4319778
3,37.79883609,-122.4062732
2,37.77953108,-122.4135425
3,37.77985107,-122.5094329
3,37.78906674,-122.4094078
3,37.76338698,-122.4532469
2,37.82903246,-122.374358
2,37.7586966,-122.3970571
3,37.73520816,-122.4117059
3,37.73745474,-122.4752886
3,37.73563597,-122.4184659
3,37.76310298,-122.4663147
3,37.78640961,-122.4080362
3,37.7731448,-122.3914729
3,37.78853817,-122.4362964
3,37.78983683,-122.4033445
3,37.78640961,-122.4080362
2,37.71226467,-122.4729324
3,37.78845058,-122.4075972
3,37.76613439,-122.4219351
3,37.79176907,-122.4294268
2,37.78890961,-122.4186559
3,37.77985107,-122.5094329
2,37.79508163,-122.4014666
2,37.72847605,-122.4154293
3,37.79400711,-122.4332497
3,37.78640961,-122.4080362
3,37.76613439,-122.4219351
2,37.80561471,-122.4177576
2,37.78399834,-122.4177311
3,37.80440729,-122.4133589
3,37.7696026,-122.4263094
3,37.79510065,-122.4048478
3,37.79400711,-122.4332497
3,37.7887501,-122.4194704
3,37.73753926,-122.4003985
3,37.74957409,-122.476228
3,37.77771244,-122.4127367
3,37.79804495,-122.3963671
2,37.73585265,-122.4369151
3,37.79267912,-122.3968535
3,37.77333766,-122.4091485
2,37.78418669,-122.4185462
3,37.80440729,-122.4133589
3,37.78677895,-122.398257
2,37.71763115,-122.4052314
3,37.72623625,-122.4336236
3,37.795649,-122.4091987
3,37.77000761,-122.4469338
2,37.75909266,-122.4381124
2,37.77604635,-122.4112888
3,37.77514707,-122.4192556
3,37.78486624,-122.4127821
3,37.76103977,-122.4192137
3,37.79307213,-122.4081252
3,37.7887501,-122.4194704
3,37.78611721,-122.4198542
3,37.8038818,-122.4148703
3,37.79804495,-122.3963671
2,37.76587725,-122.4675151
3,37.79307213,-122.4081252
2,37.76047985,-122.4834267
3,37.80547381,-122.4075701
3,37.78594273,-122.4189026
3,37.76257235,-122.4346687
3,37.76310298,-122.4663147
3,37.79804495,-122.3963671
3,37.72200064,-122.4394357
2,37.78398364,-122.446072
3,37.79400711,-122.4332497
3,37.77674184,-122.4953117
3,37.7867795,-122.4509484
2,37.80566745,-122.4127664
2,37.77921168,-122.4109366
3,37.80531094,-122.4126984
3,37.80440729,-122.4133589
3,37.80539124,-122.4448002
2,37.74093462,-122.5023423
3,37.77683977,-122.4237569
3,37.78906674,-122.4094078
3,37.76088893,-122.4350007
2,37.71029652,-122.4189864
3,37.75356457,-122.3956354
3,37.80440729,-122.4133589
3,37.76642861,-122.45211
3,37.72713728,-122.378969
2,37.78276323,-122.4274692
2,37.79780791,-122.4186974
3,37.73015769,-122.3759892
3,37.79388531,-122.4128518
2,37.77879789,-122.4225207
3,37.77376935,-122.4116101
3,37.78384277,-122.4227674
3,37.75710109,-122.4976303
3,37.78486624,-122.4127821
2,37.80343276,-122.4077083
3,37.76513693,-122.4555925
2,37.77143376,-122.4277809
2,37.72623625,-122.4336236
3,37.78315191,-122.4183443
3,37.79804495,-122.3963671
3,37.76565858,-122.423128
2,37.73663509,-122.4940538
3,37.73563597,-122.4184659
2,37.71831534,-122.4419211
2,37.77953108,-122.4135425
3,37.73190988,-122.4937188
3,37.72976037,-122.3733604
3,37.78677895,-122.398257
2,37.7890669,-122.3923394
3,37.72993469,-122.3977444
3,37.78298351,-122.4066986
2,37.74221638,-122.4734191
2,37.77771244,-122.4127367
2,37.71831534,-122.4419211
3,37.78316343,-122.4115993
3,37.7650299,-122.4652417
3,37.77996805,-122.4269014
3,37.74597423,-122.3970428
3,37.74747921,-122.4813063
2,37.72086924,-122.3872476
3,37.77978853,-122.415127
2,37.78255696,-122.4163494
3,37.71839561,-122.4486052
3,37.77871943,-122.4147412
3,37.78295349,-122.4132437
3,37.78578701,-122.4125478
2,37.7698677,-122.4223648
3,37.79804495,-122.3963671
3,37.76177683,-122.4351517
2,37.78725609,-122.4040947
3,37.78153743,-122.4095183
2,37.74917218,-122.4159546
2,37.72740716,-122.3980092
3,37.8038818,-122.4148703
3,37.78315191,-122.4183443
3,37.79662477,-122.4311823
3,37.77290912,-122.4221864
3,37.73753926,-122.4003985
3,37.77144882,-122.391172
3,37.73588581,-122.3827051
3,37.78962044,-122.4204934
3,37.77386178,-122.413046
2,37.77879789,-122.4225207
3,37.78611721,-122.4198542
2,37.79184209,-122.3949402
3,37.78640961,-122.4080362
3,37.73662045,-122.4248651
3,37.78962044,-122.4204934
3,37.74747921,-122.4813063
3,37.73753926,-122.4003985
2,37.73243402,-122.3838033
2,37.7868785,-122.4190885
3,37.71447839,-122.436523
2,37.78316343,-122.4115993
3,37.77912854,-122.4080301
3,37.7880322,-122.3920003
3,37.79267912,-122.3968535
3,37.74616295,-122.3940489
3,37.7867795,-122.4509484
3,37.73642025,-122.4457109
3,37.80531094,-122.4126984
2,37.78875048,-122.4085666
3,37.79804495,-122.3963671
3,37.78845058,-122.4075972
2,37.72086924,-122.3872476
3,37.80542259,-122.4259589
3,37.77996805,-122.4269014
2,37.78176159,-122.4110582
2,37.72998042,-122.3888551
3,37.76559292,-122.4740453
2,37.73585265,-122.4369151
2,37.77302925,-122.4288759
3,37.72713728,-122.378969
3,37.80325018,-122.4283736
2,37.73401387,-122.3909679
3,37.77000761,-122.4469338
3,37.76846225,-122.4312049
3,37.73520816,-122.4117059
3,37.79267912,-122.3968535
3,37.78331041,-122.3883799
2,37.76274366,-122.4217477
3,37.8079431,-122.4141381
2,37.78294352,-122.4199884
3,37.78853817,-122.4362964
3,37.79176907,-122.4294268
3,37.78383852,-122.4137755
2,37.77749973,-122.4109993
3,37.77973891,-122.4071595
3,37.78175433,-122.4096933
3,37.77333766,-122.4091485
2,37.79559693,-122.3961809
3,37.80539124,-122.4448002
2,37.75414014,-122.4448142
3,37.76497779,-122.4664456
3,37.78318152,-122.437809
3,37.78331041,-122.3883799
3,37.75362875,-122.3955231
3,37.77000761,-122.4469338
3,37.79767064,-122.407807
3,37.78429938,-122.4101413
3,37.77310059,-122.4155614
2,37.71226467,-122.4729324
2,37.77604635,-122.4112888
2,37.7459563,-122.4542399
3,37.78486624,-122.4127821
2,37.72452417,-122.4257328
3,37.77419657,-122.5100338
3,37.76642861,-122.45211
2,37.80533759,-122.42282
3,37.79267912,-122.3968535
3,37.73971001,-122.4119916
3,37.79267912,-122.3968535
3,37.80325018,-122.4283736
3,37.77993369,-122.428614
3,37.78087726,-122.4145069
3,37.79400711,-122.4332497
3,37.77683977,-122.4237569
3,37.7423754,-122.4219688
3,37.79267912,-122.3968535
3,37.7880322,-122.3920003
3,37.79447972,-122.3947476
2,37.77386178,-122.413046
2,37.78977942,-122.419679
3,37.71963387,-122.4649083
2,37.78611721,-122.4198542
3,37.80447756,-122.4446146
2,37.82903246,-122.374358
3,37.75545608,-122.4193083
2,37.76979785,-122.4485788
2,37.78554213,-122.3967052
3,37.73563597,-122.4184659
3,37.78429938,-122.4101413
2,37.7881263,-122.4176572
2,37.71214951,-122.4171412
3,37.76513693,-122.4555925
3,37.72200064,-122.4394357
3,37.71700209,-122.4679573
2,37.75665514,-122.3882676
2,37.75869827,-122.4179647
2,37.76354593,-122.4787325
3,37.77269482,-122.4221883
3,37.76257235,-122.4346687
3,37.76712423,-122.39764
3,37.7696026,-122.4263094
3,37.77978853,-122.415127
2,37.73406125,-122.4156874
3,37.77376935,-122.4116101
3,37.78315191,-122.4183443
3,37.72713728,-122.378969
2,37.76183586,-122.4193593
3,37.80531094,-122.4126984
3,37.79267912,-122.3968535
3,37.72200064,-122.4394357
3,37.78211033,-122.4031964
2,37.78432123,-122.3890406
3,37.80531094,-122.4126984
3,37.77462644,-122.4444304
3,37.8079431,-122.4141381
3,37.79824546,-122.4357937
3,37.77871943,-122.4147412
2,37.77774474,-122.439207
2,37.75199404,-122.4091229
2,37.72521883,-122.4075277
3,37.79883609,-122.4062732
3,37.73987317,-122.4841366
3,37.73015769,-122.3759892
3,37.80531094,-122.4126984
2,37.78578701,-122.4125478
2,37.80566745,-122.4127664
3,37.78331089,-122.4175288
3,37.78114586,-122.409026
3,37.78003891,-122.4319778
2,37.73229105,-122.3761579
3,37.78276323,-122.4274692
3,37.70983846,-122.4105602
3,37.70983846,-122.4105602
2,37.7875045,-122.4141637
3,37.77771244,-122.4127367
3,37.77128553,-122.4132043
3,37.79230698,-122.4108438
3,37.78191397,-122.4130322
3,37.78640961,-122.4080362
3,37.70983846,-122.4105602
3,37.76642861,-122.45211
3,37.76642861,-122.45211
2,37.78285368,-122.4173655
2,37.71305797,-122.400658
3,37.78521973,-122.4066747
2,37.79331488,-122.4066433
3,37.77952317,-122.4126393
3,37.78316343,-122.4115993
2,37.72103514,-122.4471362
3,37.77566572,-122.4778976
3,37.74673697,-122.4139222
3,37.71219584,-122.4208389
3,37.78303834,-122.4622788
3,37.77827537,-122.4383387
3,37.78373004,-122.4137537
3,37.72086924,-122.3872476
3,37.80428156,-122.417101
